Member_PortId,MemberNumber,PortfolioNumber,Description,ExSourceCode,ExPortfolioName,EqCompId,EqCompTyp,MemberStatId,Compliancedate,DataContent,MISReport,OnlineSuppressed,Deleted,CLoadId,ULoadId,ReviewThresholdCount,ReviewThresholdPC,UProcId,Enabled,APACSupplier,TPDValidationSettingId
960,7662,01,Cash 365 Ltd,999,"Cash 365                      ",NULL,NULL,NULL,NULL,M,1,0,0,1162403,1162403,NULL,NULL,NULL,1,0,1
961,4988,10,Community Savings and Loans,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1166079,1166079,NULL,NULL,NULL,1,0,1
962,2567,11,Life Mobile,526,"LIFE Mobile                   ",NULL,NULL,NULL,NULL,M,1,0,0,1174396,1174396,NULL,NULL,NULL,1,0,1
963,1429,31,Onesys,000,"Onesys Financial Ltd          ",NULL,NULL,NULL,NULL,M,1,0,0,1175283,1175283,NULL,NULL,NULL,1,0,1
964,3405,61,SMART-PIG.COM,563,"FCL UK LTD                    ",NULL,NULL,NULL,NULL,M,1,0,0,1176116,1176116,NULL,NULL,NULL,1,0,1
965,6000,22,Cash Genie Loans,NULL,NULL,99999999,FS,NULL,NULL,M,1,0,0,1176323,1176323,NULL,NULL,NULL,1,0,1
966,6605,79,Accord BTL,665,"Accord Mortgages              ",NULL,NULL,NULL,NULL,M,1,0,0,1178175,1178175,NULL,NULL,NULL,1,0,1
967,7171,24,Perfect Home,171,"PerfectHome                   ",NULL,NULL,NULL,NULL,M,1,0,0,1178735,1178735,NULL,NULL,NULL,1,0,1
968,3961,39,Oakbrook Finance,339,"Oakbrook Finance              ",NULL,NULL,NULL,NULL,M,1,0,1,1181957,1182601,NULL,NULL,1182601,1,0,1
969,3961,23,Oakbrook Finance,339,"Oakbrook Finance              ",NULL,NULL,NULL,NULL,M,1,0,0,1181961,1181961,NULL,NULL,NULL,1,0,1
970,2088,01,OPEN DOOR LOAN,000,"ABERDEEN FINANCIAL            ",NULL,NULL,NULL,NULL,M,1,0,0,1186804,1186804,NULL,NULL,NULL,1,0,1
971,1855,01,Westminster Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1188222,1188222,NULL,NULL,1188222,1,0,1
972,1855,02,Westminster Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1188222,1188222,NULL,NULL,1188222,1,0,1
973,1855,03,Westminster Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1188222,1188222,NULL,NULL,1188222,1,0,1
974,8556,22,Instalment Loans,000,"NovaLoans Instalment          ",NULL,NULL,NULL,NULL,M,1,0,0,1190722,1204250,NULL,NULL,1204250,1,0,1
975,8556,44,Payday Loans,681,"NovaLoans Payday              ",NULL,NULL,NULL,NULL,M,1,0,0,1190732,1204252,NULL,NULL,1204252,1,0,1
976,2498,10,Payton Jewell & Caines Ltd,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,1192234,1192234,NULL,NULL,NULL,1,0,1
977,4199,19,Chorley & District Building Society,999,The Chorley & District Buildin,NULL,NULL,NULL,NULL,M,1,0,1,1194108,1217948,NULL,NULL,1217948,1,0,1
978,5919,01,Waltham Forest Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1194119,1194119,NULL,NULL,1194119,1,0,1
979,5919,02,Waltham Forest Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1194119,1194119,NULL,NULL,1194119,1,0,1
980,5919,03,Waltham Forest Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1194119,1194119,NULL,NULL,1194119,1,0,1
981,6833,01,Newham Council - Housing Benefit File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1194127,1194127,NULL,NULL,1194127,1,0,1
982,6833,02,Newham Council - Tenancy File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1194127,1194127,NULL,NULL,1194127,1,0,1
983,6833,03,Newham Council - Waiting List File,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1194127,1194127,NULL,NULL,1194127,1,0,1
984,2477,01,APFIN LTD,NULL,NULL,99999999,FN,NULL,NULL,M,1,0,0,1206214,1206214,NULL,NULL,NULL,1,0,1
985,5017,10,NKK Finance,999,"NKK Finance                   ",NULL,NULL,NULL,NULL,M,1,0,0,1206236,1206236,NULL,NULL,NULL,1,0,1
986,7503,99,Sesame Bankhall CM Dummy portfolio,000,"000                           ",NULL,NULL,NULL,NULL,M,1,0,0,1209489,1209489,NULL,NULL,NULL,1,0,1
987,9999,99,NCOA Alert Data,000,"000                           ",NULL,NULL,NULL,NULL," ",1,0,0,1211528,1211528,NULL,NULL,NULL,1,0,1
988,7954,01,Kensington & Chelsea Council - Housing Benefit Fil,NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1212306,1212522,NULL,NULL,1212522,1,0,1
989,7954,02,"Kensington & Chelsea Council - Tenancy File       ",NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1212306,1212535,NULL,NULL,1212535,1,0,1
990,7954,03,"Kensington & Chelsea Council - Waiting List File  ",NULL,NULL,NULL,NULL,NULL,NULL,M,0,0,0,1212306,1212532,NULL,NULL,1212532,1,0,1
991,3576,22,Vanquis Loans,999,"Vanquis Bank Loans            ",NULL,NULL,NULL,NULL,M,1,0,0,1213205,1213205,NULL,NULL,NULL,1,0,1
992,2613,77,Stafford Railway Building Society,NULL,NULL,99999999,BS,NULL,NULL,M,1,0,0,1218756,1218756,NULL,NULL,NULL,1,0,1
993,1471,74,Sav Credit,309,"EVERSHEDS                     ",NULL,NULL,NULL,NULL,M,1,0,0,1219612,1219612,NULL,NULL,NULL,1,0,1
994,9999,23,NCOA Alert Data,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,1,-1,-1,NULL,NULL,-1,1,0,1
995,9009,01,Test Council 1,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,-1,-1,NULL,NULL,-1,1,0,1
996,9010,01,Test Council 2,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,-1,-1,NULL,NULL,-1,1,0,1
997,9011,01,Test Council 3,NULL,NULL,NULL,NULL,NULL,NULL," ",1,0,0,-1,-1,NULL,NULL,-1,1,0,1
1000,1234,01,ADUR,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1001,1234,02,ALLERDALE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1002,1234,03,AMBER_VALLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1003,1234,04,ARGYLL_AND_BUTE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1004,1234,05,ARUN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1005,1234,06,ASHFIELD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1006,1234,07,ASHFORD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1007,1234,08,AYLESBURY_VALE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1008,1234,09,AYRSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1009,1234,10,BABERGH,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1010,1234,11,BARKING,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1011,1234,12,BARNET,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1012,1234,13,BARNSLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1013,1234,14,BARROW_IN_FURNESS,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1014,1234,15,BASILDON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1015,1234,16,BASINGSTOKE_AND_DEANE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1016,1234,17,BASSETLAW,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1017,1234,18,BATH_AND_N_E_SOMERSET,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1018,1234,19,BEDFORD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1019,1234,20,BEXLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1020,1234,21,BIRMINGHAM,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1021,1234,22,BISHOP_AUCKLAND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1022,1234,23,BLABY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1023,1234,24,BLACKBURN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1024,1234,25,BLACKPOOL,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1025,1234,26,BLAENAU_GWENT,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1026,1234,27,BOLSOVER,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1027,1234,28,BOLTON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1028,1234,29,BOSTON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1029,1234,30,BOURNEMOUTH,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1030,1234,31,BRACKNELL_FOREST,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1031,1234,32,BRADFORD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1032,1234,33,BRAINTREE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1033,1234,34,BRECKLAND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1034,1234,35,BRENT,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1035,1234,36,BRENTWOOD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1036,1234,37,BRIDGEND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1037,1234,38,BRIGHTON_AND_HOVE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1038,1234,39,BRISTOL,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1039,1234,40,BROADLAND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1040,1234,41,BROMLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1041,1234,42,BROMSGROVE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1042,1234,43,BROXBOURNE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1043,1234,44,BROXTOWE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1044,1234,45,BURNLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1045,1234,46,BURY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1046,1234,47,CAERPHILLY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1047,1234,48,CALDERDALE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1048,1234,49,CAMBRIDGE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1049,1234,50,CAMDEN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1050,1234,51,CANNOCK_CHASE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1051,1234,52,CANTERBURY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1052,1234,53,CARDIFF,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1053,1234,54,CARLISLE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1054,1234,55,CARMARTHENSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1055,1234,56,CASTLE_POINT,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1056,1234,57,CENTRAL_BEDFORDSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1057,1234,58,CENTRAL_SCOTLAND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1058,1234,59,CEREDIGION,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1059,1234,60,CHARNWOOD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1060,1234,61,CHELMSFORD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1061,1234,62,CHELTENHAM,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1062,1234,63,CHERWELL,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1063,1234,64,CHESHIRE_EAST,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1064,1234,65,CHESHIRE_WEST,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1065,1234,66,CHESTERFIELD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1066,1234,67,CHICHESTER,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1067,1234,68,CHILTERN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1068,1234,69,CHORLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1069,1234,70,CHRISTCHURCH,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1070,1234,71,CITY_AND_COUNTY_OF_SWANSEA,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1071,1234,72,CITY_OF_DURHAM,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1072,1234,73,COLCHESTER,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1073,1234,74,CONWY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1074,1234,75,COPELAND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1075,1234,76,CORBY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1076,1234,77,CORNWALL,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1077,1234,78,CORPORATION_OF_LONDON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1078,1234,79,COTSWOLD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1079,1234,80,COVENTRY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1080,1234,81,CRAVEN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1081,1234,82,CRAWLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1082,1234,83,CROYDON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1083,1234,84,CYNON_TAFF,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1084,1234,85,DACORUM,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1085,1234,86,DARLINGTON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1086,1234,87,DARTFORD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1087,1234,88,DAVENTRY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1088,1234,89,DENBIGHSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1089,1234,90,DERBY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1090,1234,91,DERBYSHIRE_DALES,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1091,1234,92,DONCASTER,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1092,1234,93,DOVER,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1093,1234,94,DUDLEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1094,1234,95,DUMFRIES_AND_GALLOWAY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1095,1234,96,DUNBARTONSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1096,1234,97,DUNDEE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1097,1234,98,EALING,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1098,1234,99,EASINGTON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1099,1235,01,EAST_CAMBRIDGESHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1100,1235,02,EAST_DEVON,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1101,1235,03,EAST_DORSET,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1102,1235,04,EAST_HAMPSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1103,1235,05,EAST_HERTFORDSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1104,1235,06,EAST_LINDSEY,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1105,1235,07,EAST_NORTHAMPTONSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1106,1235,08,EAST_RIDING_OF_YORKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1107,1235,09,EAST_STAFFORDSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1108,1235,10,EASTBOURNE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1109,1235,11,EASTLEIGH,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1110,1235,12,EDEN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1111,1235,13,ELMBRIDGE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1112,1235,14,ENFIELD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1113,1235,15,EPPING_FOREST,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1114,1235,16,EPSOM_AND_EWELL,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1115,1235,17,EREWASH,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1116,1235,18,EXETER,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1117,1235,19,FAREHAM,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1118,1235,20,FENLAND,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1119,1235,21,FIFE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1120,1235,22,FLINTSHIRE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1121,1235,23,FOREST_HEATH,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1122,1235,24,FOREST_OF_DEAN,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1123,1235,25,FYLDE,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1124,1235,26,GATESHEAD,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
1125,1235,27,GEDLING,NULL,NULL,NULL,NULL,NULL,NULL," ",0,0,0,726719,726719,NULL,NULL,NULL,1,0,1
